Notebook,ForLoops,RangeIters,MaxDepth
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_375824.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_375945.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_376240.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_376521.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_376534.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_376616.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_376765.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_376913.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_377067.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_377213.ipynb,11,6,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_377265.ipynb,7,4,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_377354.ipynb,6,5,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_377420.ipynb,11,6,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_377491.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_378165.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_37819.ipynb,9,7,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_378402.ipynb,13,3,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_379160.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_379545.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_379582.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_379807.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_379966.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_380089.ipynb,2,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_380468.ipynb,4,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_380546.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_380714.ipynb,4,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_38129.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_381686.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_382071.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_382506.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_382900.ipynb,8,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_383280.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_383356.ipynb,10,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_383389.ipynb,3,3,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_384212.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_384685.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_38520.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_385206.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_385462.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_385694.ipynb,3,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_386079.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_387065.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_387138.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_387986.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_389358.ipynb,10,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_389620.ipynb,4,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_389769.ipynb,5,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_390071.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_390107.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_390185.ipynb,5,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_391079.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_391668.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_392637.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_39358.ipynb,5,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_39369.ipynb,16,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_393848.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_393994.ipynb,4,3,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_394340.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_394928.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_395093.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_395209.ipynb,6,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_39525.ipynb,11,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_395409.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_395478.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_395627.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_396085.ipynb,3,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_396879.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_397493.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_397521.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_397522.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_398034.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_398087.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_398182.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_398184.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_399751.ipynb,5,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_399752.ipynb,5,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_400692.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_400908.ipynb,16,1,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_401325.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_401638.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_402696.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_402843.ipynb,4,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_402844.ipynb,4,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_403208.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_403526.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_403873.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_40438.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_404902.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_405056.ipynb,5,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_405580.ipynb,25,22,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_405675.ipynb,6,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_405806.ipynb,7,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_405944.ipynb,5,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_406265.ipynb,15,8,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_406498.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_406855.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_406999.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_407114.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_407115.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_40819.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_40835.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_408548.ipynb,7,3,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_408840.ipynb,5,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_409012.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_40903.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_409033.ipynb,5,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_409320.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_409321.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_409556.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_409945.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_410180.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_410181.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_410308.ipynb,5,3,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_410313.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_411050.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_411222.ipynb,18,1,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_412600.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_4135.ipynb,4,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_414019.ipynb,15,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_414551.ipynb,5,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_4157.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_415862.ipynb,6,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_41735.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_417363.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_417794.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_418856.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_418940.ipynb,17,0,5
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_419431.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_419915.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_420120.ipynb,6,6,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_421127.ipynb,17,0,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_421559.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_421742.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_421743.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_422075.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_422076.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_422218.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_422404.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_423069.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_423201.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_42326.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_42362.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_4237.ipynb,4,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_423897.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_424378.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_424520.ipynb,18,1,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_424816.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_424904.ipynb,4,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_424905.ipynb,4,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_425374.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_425556.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_426375.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_426546.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_42702.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_427235.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_428768.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_428836.ipynb,6,4,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_428888.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_42902.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_429059.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_429304.ipynb,5,3,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_429750.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_429827.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_429982.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_430006.ipynb,2,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_430203.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_430394.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_430648.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_431202.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_431573.ipynb,24,5,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_431574.ipynb,24,5,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_432740.ipynb,5,5,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_432830.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_433284.ipynb,5,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_433285.ipynb,5,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_433546.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_433776.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_433800.ipynb,7,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_433886.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_4339.ipynb,2,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_434211.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_434382.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_434388.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_434471.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_434583.ipynb,4,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_434697.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_434737.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_43484.ipynb,7,5,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_434955.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_435668.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_435848.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_435972.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_436088.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_436181.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_436204.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_436228.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_436229.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_436761.ipynb,34,30,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_436923.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_436967.ipynb,14,10,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_437480.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_437582.ipynb,4,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_437731.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_438053.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_438585.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_438730.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_438757.ipynb,2,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_439024.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_439119.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_439316.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_439355.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_439500.ipynb,10,6,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_439517.ipynb,4,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_440004.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_440696.ipynb,4,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_441088.ipynb,6,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_441494.ipynb,6,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_44257.ipynb,5,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_442602.ipynb,4,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_442994.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_443008.ipynb,8,0,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_443353.ipynb,5,5,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_443678.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_444058.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_444695.ipynb,7,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_444696.ipynb,7,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_44491.ipynb,30,30,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_446194.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_446407.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_446521.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_446676.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_446852.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_4475.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_447705.ipynb,9,5,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_447899.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_448137.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_448940.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_449366.ipynb,6,5,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_449429.ipynb,6,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_45010.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_450173.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_450433.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_450435.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_450968.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_451314.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_451817.ipynb,4,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_451959.ipynb,6,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_452431.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_452533.ipynb,24,21,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_452555.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_452556.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_452749.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_452978.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_454132.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_454195.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_454330.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_454331.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_454332.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_454333.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_454334.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_454335.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_454336.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_454337.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_454338.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_454496.ipynb,17,5,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_454778.ipynb,4,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_455460.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_455497.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_45666.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_45667.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_457007.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_457012.ipynb,2,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_457160.ipynb,7,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_457161.ipynb,7,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_457437.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_457759.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_458038.ipynb,4,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_458130.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_458351.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_45859.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_458670.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_458691.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_458719.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_458948.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_459628.ipynb,6,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_459847.ipynb,8,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_459851.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_459852.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_46028.ipynb,13,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_460433.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_461408.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_461437.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_462519.ipynb,17,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_462726.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_463811.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_46427.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_464580.ipynb,19,6,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_464674.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_464838.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_465252.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_465456.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_46583.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_4659.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_466100.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_466317.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_466519.ipynb,6,4,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_466558.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_466713.ipynb,4,4,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_46738.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_46739.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_467898.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_468238.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_468757.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_469269.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_469384.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_470974.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_471027.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_471079.ipynb,4,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_471112.ipynb,2,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_4713.ipynb,16,0,5
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_471479.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_472342.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_472612.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_472816.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_472862.ipynb,0,0,0
